user_id,n_visits,n_hubs,noise_ratio,hub1_share,hub2_share,hub1_size,hub2_size,hub_dist_km,travel_range_km,type
N0un75Nz_OGmhcROiuj8VA,65,5,0.06153846153846154,0.7049180327868853,0.09836065573770492,43,6,966.2368198866036,6.741076655533705,explorer
N84Tst_bWC2hNdET8cPWjQ,10,1,0.1,1.0,0.0,9,0,,0.1875129334171887,one_area
NANbMviczSYba8azpvvdAw,75,1,0.04,1.0,0.0,72,0,,0.8077934080457625,one_area
NAxQKtWufuvSUmufzmIkGA,7,1,0.0,1.0,0.0,7,0,,1.6524599473686052,one_area
NB1_0JLlb93trABkcAYStw,5,0,1.0,0.0,0.0,0,0,,,explorer
NBhBECdmKXspNMQXrowLxg,16,1,0.0,1.0,0.0,16,0,,7.444907972043411,one_area
NK2rEuA_ZJ6Jw94hPmNkLw,13,2,0.23076923076923078,0.6,0.4,6,4,25.305027459253964,2.150430025619113,explorer
NKlEwUMCB0lDSeRNUA4y9w,10,1,0.0,1.0,0.0,10,0,,2.2465275752145772,one_area
NMFSiVf5TO8tQWBQ6Pcucg,10,1,0.5,1.0,0.0,5,0,,2.7182280203691787,one_area
NPX7b6i958CuSFCLNGe5sw,11,1,0.09090909090909091,1.0,0.0,10,0,,1.0284324570247767,one_area
NSHXU2EMIRsjGGuvncpQfQ,6,1,0.3333333333333333,1.0,0.0,4,0,,1.299749003458476,one_area
NXX09vJ7rLPv0JJoPj0_dA,6,1,0.3333333333333333,1.0,0.0,4,0,,0.33358008942889067,one_area
NcRKRxXC3_SrAD-3LOeS3A,5,1,0.0,1.0,0.0,5,0,,0.5685246906959611,one_area
NhYTylbNBrs3OY8ffUdVgw,35,2,0.02857142857142857,0.9117647058823529,0.08823529411764706,31,3,14.296844398450686,2.2789445503227137,explorer
NijHURoR_k62Axkmz68TCA,7,1,0.5714285714285714,1.0,0.0,3,0,,0.16369501036152587,one_area
NpOGkN24JbhtGEB3IKHYuA,5,1,0.0,1.0,0.0,5,0,,4.117282425687026,one_area
O0vNIBTJ6dHx8mCKYHwOXw,20,2,0.4,0.5833333333333334,0.4166666666666667,7,5,14.184493998174917,3.081296260673231,two_area
O3LHhLM3N42vEvnOBtYQpA,19,2,0.15789473684210525,0.5,0.5,8,8,9.08203656345842,0.977541843079622,two_area
O6q1nMhqcFArX8A18vnrYQ,5,1,0.0,1.0,0.0,5,0,,1.0920069624610609,one_area
O6sUHcC7svPkZWCIO6PuZA,6,0,1.0,0.0,0.0,0,0,,,explorer
O9QKjmjKObBE7JJoGVYgEA,7,1,0.5714285714285714,1.0,0.0,3,0,,1.267284487970231,one_area
OH3ptxBiopNJIrgGVyQshw,8,1,0.5,1.0,0.0,4,0,,0.17544386367372683,one_area
OIyC6P3M5XGEVzU5YOdw6g,6,1,0.5,1.0,0.0,3,0,,1.1193923631039568,one_area
OJsr0UFngBwO5E8z5qP6xQ,6,0,1.0,0.0,0.0,0,0,,,explorer
OKXT_S_s8w7FgqCcMXYUUg,11,1,0.09090909090909091,1.0,0.0,10,0,,1.4671516472216146,one_area
OPN1uIBQUCze9Ul7u0raaA,7,1,0.42857142857142855,1.0,0.0,4,0,,1.8955411610888229,one_area
OPyem1unqqtM8snKniLwRg,8,1,0.0,1.0,0.0,8,0,,1.589830427632813,one_area
OTKA9bofY3zFh-saPz1RFQ,6,1,0.5,1.0,0.0,3,0,,0.5898406660988814,one_area
OXruA-p85uhlvgTLKNz5Mg,72,1,0.027777777777777776,1.0,0.0,70,0,,2.512945244310981,one_area
OYp6gA8pGIhNerSp0LSjFA,6,0,1.0,0.0,0.0,0,0,,,explorer
O_LxHzpMtaxnzNs5hNOxxQ,12,2,0.3333333333333333,0.625,0.375,5,3,8.64034482716556,2.2810470660203053,explorer
Oc1w0KTgCV9z4jgpekLTjA,8,1,0.5,1.0,0.0,4,0,,1.0380806144630683,one_area
OgaxsymED9T23aZobMNOoA,70,3,0.12857142857142856,0.6721311475409836,0.2786885245901639,41,17,13.561615248714332,4.3231846855466225,explorer
Ojll9cQN4WmDUBic0MRlSA,6,0,1.0,0.0,0.0,0,0,,,explorer
OmEpzRfwZAgCS0AlDcj9Ag,8,2,0.25,0.5,0.5,3,3,2001.2190894391613,0.4682438927399142,explorer
Onvtmw9RTdf8zHHzjudbMQ,6,1,0.16666666666666666,1.0,0.0,5,0,,3.2243026907341097,one_area
OrmB5Onk2RaYyiGZmwliMQ,12,1,0.0,1.0,0.0,12,0,,0.5739135080654081,one_area
OxC6feaRNTKgSirkvnP0wA,5,1,0.4,1.0,0.0,3,0,,1.3274626886399576,one_area
OxfnFHyedpprZLVMOSEATw,18,1,0.0,1.0,0.0,18,0,,1.3854715342606876,one_area
P-1_Yb-Pafw0xvktDNvg-w,14,1,0.5,1.0,0.0,7,0,,0.8333075216963116,one_area
P6-z2QNjXo_tRnzMfuf3RQ,7,1,0.2857142857142857,1.0,0.0,5,0,,1.7774841329452236,one_area
P6UWg3oHfw9QHTSSuGkgVg,22,2,0.09090909090909091,0.75,0.25,15,5,13.330601621930496,2.463525148207763,two_area
P8130kY1Cz6TFOsKJFUdUA,9,1,0.4444444444444444,1.0,0.0,5,0,,1.2534066589065256,one_area
PJl-5EnQk_aFMlyYh3OrJg,5,1,0.4,1.0,0.0,3,0,,3.3091468660683274,one_area
PgiLP11qaxxYexNloIzXOg,9,1,0.0,1.0,0.0,9,0,,0.6086689122098426,one_area
Po-IIg0JO24jfgou7bDqrg,9,2,0.1111111111111111,0.625,0.375,5,3,31.42221853783528,1.6162457842688607,explorer
PqfOVKJOLw1moW2NPSoEjQ,6,1,0.3333333333333333,1.0,0.0,4,0,,2.6510544197014116,one_area
PuNLBic4RPf9Ga03gbpaUg,7,1,0.5714285714285714,1.0,0.0,3,0,,2.124594143794099,one_area
Q3UOMxfsAH3U030tR0lH0A,5,0,1.0,0.0,0.0,0,0,,,explorer
Q4EiT1fYeDRea9l_ey9giQ,7,2,0.0,0.5714285714285714,0.42857142857142855,4,3,18.95052774361601,1.588140752956499,explorer
QCK3OENFoDpvadeX3RAhKw,41,1,0.0975609756097561,1.0,0.0,37,0,,4.640124385309852,one_area
QGeKRz0pBV6uBmF7_VlBjw,7,0,1.0,0.0,0.0,0,0,,,explorer
QIi4SwtiSxeDSwwwDoEPBg,7,0,1.0,0.0,0.0,0,0,,,explorer
QJjMgW93bnPnxGnVRSFR6w,14,1,0.0,1.0,0.0,14,0,,1.8737196850223272,one_area
QMqSgBqSrlRhz2B0UiORjw,7,1,0.2857142857142857,1.0,0.0,5,0,,1.5907073245920433,one_area
Q_SR2NwCPDnu-phYkrSX8g,8,1,0.0,1.0,0.0,8,0,,0.44122928467614425,one_area
QaCDjkA8Is_dB4DBVef6cw,7,1,0.5714285714285714,1.0,0.0,3,0,,0.9777485029224039,one_area
QcqHBeyqtxf4nMSo-CVXRA,24,2,0.20833333333333334,0.7368421052631579,0.2631578947368421,14,5,7.233206406056619,0.06720953186082552,two_area
QfFIPbAYkrMD0SPMTNP4cQ,19,2,0.15789473684210525,0.8125,0.1875,13,3,8.276483856299148,1.4179450393488875,explorer
QjweSj3PwAB5zv7ushn_Ew,6,0,1.0,0.0,0.0,0,0,,,explorer
QmlFDYt9aRKYuf7mRhvkeA,7,1,0.42857142857142855,1.0,0.0,4,0,,0.965418431357452,one_area
QpdYmCSg7vLM6qa6HFjhwA,13,1,0.0,1.0,0.0,13,0,,1.0744864586383789,one_area
QrmUrUy1mNjgvFMOf_AjLA,5,1,0.2,1.0,0.0,4,0,,0.12407356220713053,one_area
R20sQxFytgr_raM5DsoAJw,5,1,0.2,1.0,0.0,4,0,,2.200304956934812,one_area
R6o8tV3jQ2hMXYD5u-Zkgw,5,0,1.0,0.0,0.0,0,0,,,explorer
RCRxj6dn-cMNwDhpGQMYqA,20,2,0.0,0.65,0.35,13,7,11.227322057250548,3.434253827991916,two_area
RJXpxfwCAJy6nGsmGXghVw,5,0,1.0,0.0,0.0,0,0,,,explorer
RRtMl0kS2ntfoxcQPJcmZA,24,2,0.125,0.6190476190476191,0.38095238095238093,13,8,12.248336988107514,3.4209695335563612,two_area
Rcrg_WMhz6KUu-uDhEt38g,23,1,0.043478260869565216,1.0,0.0,22,0,,0.9722958396830661,one_area
Rd7qzRa_I_-JIQq5IHIk_Q,6,1,0.3333333333333333,1.0,0.0,4,0,,0.6764421700242536,one_area
ReLV-lo7M3nVg0deB86fCw,6,1,0.0,1.0,0.0,6,0,,3.0298029651972307,one_area
RlG8zsrWfYNaMzmT9ILCiA,7,1,0.2857142857142857,1.0,0.0,5,0,,0.5304993277018958,one_area
RmaAM3og4CzTy1W70ET1_A,13,1,0.23076923076923078,1.0,0.0,10,0,,3.9822606932991254,one_area
RqP6tzpJpAcuMgs7sL5pGQ,9,1,0.6666666666666666,1.0,0.0,3,0,,2.85655596215408,one_area
S9EaFrAcuZGrvUo_Rx24Wg,7,1,0.42857142857142855,1.0,0.0,4,0,,0.26990954793376765,one_area
SEKTawcFfaIKntviucbhHQ,41,1,0.0,1.0,0.0,41,0,,4.8541437970750865,one_area
SGUGJxqdiaDTh87NQal5FA,13,1,0.7692307692307693,1.0,0.0,3,0,,2.6096293094206544,one_area
SH5UIXzyJMW5Vsyb6n5Cpg,5,0,1.0,0.0,0.0,0,0,,,explorer
SJp3ur20tMsvGVitMxiaww,33,5,0.3333333333333333,0.3181818181818182,0.2727272727272727,7,6,7.997634255584873,2.00467781833602,explorer
SKgz4N68nhmsbYepfrQgFg,5,1,0.0,1.0,0.0,5,0,,0.6236517261263546,one_area
SNkrO9hhvaNOtgVM4DiiJg,5,1,0.0,1.0,0.0,5,0,,1.0743896745008437,one_area
SPa6Q4dGuyOykxs42BebYA,5,1,0.0,1.0,0.0,5,0,,3.191464894021404,one_area
SpRfD1bdOfffOSKreIeIUg,5,1,0.4,1.0,0.0,3,0,,0.7937626346724357,one_area
Sz5uYgcxbHHOEtwNiM6BaA,14,3,0.21428571428571427,0.36363636363636365,0.36363636363636365,4,4,15.03194972205717,1.2137966378556944,explorer
SzKcR8CCmPJDWcNEPEfTFQ,13,1,0.0,1.0,0.0,13,0,,5.088071534774183,one_area
T0d7oBLMJ6hFnzHTkOoQhw,24,2,0.5833333333333334,0.7,0.3,7,3,12.148334637710159,3.6812741726983753,explorer
T1uLCD6iuQbEFT23rxU1Dg,8,1,0.0,1.0,0.0,8,0,,1.036800906756294,one_area
T4RRbPH6J3SX9QA85U7JTw,8,1,0.5,1.0,0.0,4,0,,2.799582620166869,one_area
T6ej7K8uGglcBzJ68yZX1A,16,4,0.0,0.4375,0.1875,7,3,1449.121191134859,1.7878679654257064,explorer
TAahkgGJ4qU936PbNxH6Jw,6,0,1.0,0.0,0.0,0,0,,,explorer
TBRQIFGGWjR7Z5Ki5_PfxQ,23,3,0.043478260869565216,0.45454545454545453,0.2727272727272727,10,6,752.4893826300686,3.483629605855331,explorer
TDVv8uxxgfhxF9Ix9eSPoQ,9,0,1.0,0.0,0.0,0,0,,,explorer
TGmY3adNfCfZCLKP62Ll2A,5,0,1.0,0.0,0.0,0,0,,,explorer
TJlF_yn7HU4Wm8SXKVCRrQ,6,1,0.5,1.0,0.0,3,0,,0.8914838376477275,one_area
TPJozTJbA67odTmQYrjc8A,6,1,0.16666666666666666,1.0,0.0,5,0,,0.5574621915336346,one_area
TQwq95VbVCBeHHQW6vOIlw,11,1,0.2727272727272727,1.0,0.0,8,0,,3.0568011080643394,one_area
TRGa7RzYQHlw3UVcypt4dw,5,0,1.0,0.0,0.0,0,0,,,explorer
TRj5lPr-RwvATCIc6Uf59w,6,1,0.0,1.0,0.0,6,0,,1.5319799270314802,one_area
TZFn736XYq4qYPXTFeGwzg,51,5,0.13725490196078433,0.4090909090909091,0.36363636363636365,18,16,27.762664863557607,2.333171972043703,explorer
Tj2ajZmAIajq4O4eNxtpnQ,16,3,0.1875,0.5384615384615384,0.23076923076923078,7,3,13.687975360505995,1.707949725167861,explorer
Tj4vyZDWtEfhaO-Wx2rk6g,9,1,0.6666666666666666,1.0,0.0,3,0,,1.9672556663403917,one_area
Tl2x7NNY6_7XUjXJyDXt1w,10,1,0.4,1.0,0.0,6,0,,1.5208379441492275,one_area
TpXu0yFnMMs-YiyBMEu27Q,7,1,0.5714285714285714,1.0,0.0,3,0,,0.5139496512566227,one_area
TqukMwa4PXMv-3DUfPyJ5A,6,0,1.0,0.0,0.0,0,0,,,explorer
Tw7oL8tJT6MSul0TAo8gnw,26,1,0.19230769230769232,1.0,0.0,21,0,,2.1216703673313577,one_area
TxlrbX7i7aJvRKZZgCRpew,18,1,0.0,1.0,0.0,18,0,,0.43887053896811645,one_area
U1E6Naex1491NzrGarCsXw,8,1,0.125,1.0,0.0,7,0,,1.5154419404147867,one_area
U27Dewt_TxEY-AQfnP3ePw,5,0,1.0,0.0,0.0,0,0,,,explorer
U4LtJ7YljPEmCbM0HmeG6A,7,1,0.0,1.0,0.0,7,0,,1.2559739886603798,one_area
U7W1khpgG2GOggewEoFaeQ,5,1,0.4,1.0,0.0,3,0,,3.3783409413369037,one_area
UAy3ZRQR9JzNN0kzMBWTQQ,17,1,0.11764705882352941,1.0,0.0,15,0,,1.8132388911759336,one_area
UBLaSSnkK5xoOVsxLr7JZg,8,1,0.5,1.0,0.0,4,0,,1.0777123889715698,one_area
UFq51LFmhfEPn21CM9l_RQ,19,1,0.0,1.0,0.0,19,0,,4.303321328168407,one_area
UH4UvNqQp7G7NCwWEEQ2QA,5,1,0.2,1.0,0.0,4,0,,1.7019782287191543,one_area
UKcIwlbLohvMmGiw4wqaqA,5,1,0.0,1.0,0.0,5,0,,2.347898290720277,one_area
ULtiUKtUi6BRMbOsiQberQ,8,0,1.0,0.0,0.0,0,0,,,explorer
UOXCf4eCU8q6o1xGIzwOng,111,4,0.06306306306306306,0.8461538461538461,0.057692307692307696,88,6,22.52248608749436,6.204415721970063,explorer
UPjzEduW1QgY_Q5p7pjiPw,6,0,1.0,0.0,0.0,0,0,,,explorer
UVSxH2URPO7Sa9A51IZC8w,17,1,0.058823529411764705,1.0,0.0,16,0,,1.6052274865620282,one_area
UXJ4od989AHDeLjIk82vCA,9,1,0.5555555555555556,1.0,0.0,4,0,,0.5496026617183144,one_area
UdGCr8vOgt60nGGS-R7CUg,5,0,1.0,0.0,0.0,0,0,,,explorer
Uo1IBYMpVRYJocg6H4HYxw,11,1,0.18181818181818182,1.0,0.0,9,0,,0.23022827401715396,one_area
Up-oM-OL17jDjn0GxtwH1Q,96,4,0.020833333333333332,0.851063829787234,0.05319148936170213,80,5,20.906779124319524,3.865357178842519,explorer
Uq40T7gShlQLWBJb98evZg,5,0,1.0,0.0,0.0,0,0,,,explorer
Uq819frXr3ucv8MjeJhzzw,5,1,0.0,1.0,0.0,5,0,,0.3158881526822922,one_area
UwbZEMOUfeobay8ycUfT2g,30,2,0.06666666666666667,0.8928571428571429,0.10714285714285714,25,3,13.195905570354121,3.4783426864804476,explorer
UyiT9-LLhcODDRZRaISqTA,6,1,0.3333333333333333,1.0,0.0,4,0,,1.8845674902084408,one_area
V34LnyOBjRuDQBuYG1Duuw,19,2,0.10526315789473684,0.5882352941176471,0.4117647058823529,10,7,24.244830039710344,0.8515192574149506,two_area
V60nCZgAqt0ZfFVErQS7YA,7,1,0.42857142857142855,1.0,0.0,4,0,,0.587634051362283,one_area
VB0jUPCo1FaAgIzrxayjpg,5,0,1.0,0.0,0.0,0,0,,,explorer
VCoKjRd_Rk97dK7pbsmIEQ,6,1,0.0,1.0,0.0,6,0,,3.1917114771878152,one_area
VEmT4OO690n_t7QHDTB6jA,5,1,0.0,1.0,0.0,5,0,,3.1813854788913676,one_area
VG7dOVRGeaGvJ7HISpfE9A,84,4,0.08333333333333333,0.6233766233766234,0.22077922077922077,48,17,40.751800508333474,1.0736796147829688,explorer
VIBcpBsdrm8ZgkuE-o62hA,10,1,0.1,1.0,0.0,9,0,,3.0055433008651344,one_area
VOXxUUgygln1UgVFHAgixw,8,1,0.125,1.0,0.0,7,0,,1.277162846270816,one_area
VR1HCLP1bvg549xkNVN0UQ,44,1,0.045454545454545456,1.0,0.0,42,0,,3.7091105145180885,one_area
VRGj14iFH4dGPdgCrw1peQ,5,1,0.0,1.0,0.0,5,0,,1.066358403629681,one_area
VRpN8qjg2_b0YPomK3_xTA,5,1,0.0,1.0,0.0,5,0,,2.217363170785041,one_area
VUeZ75mvC8nf_J0wZoSGBw,6,0,1.0,0.0,0.0,0,0,,,explorer
VWMjrU0ll1FavCL9_fm8Cg,7,1,0.42857142857142855,1.0,0.0,4,0,,3.1166903796142114,one_area
VWriVYd_m97I7KOCN-dEkA,7,1,0.2857142857142857,1.0,0.0,5,0,,2.130972499755212,one_area
VaJ23imjcYl1U35eyd6hbQ,5,1,0.0,1.0,0.0,5,0,,0.3095595012313135,one_area
Vt3dbCGAkDVY2kxKTdInzQ,6,1,0.0,1.0,0.0,6,0,,1.7326569321648813,one_area
VwIAajk9Z60-5TtONFYJuA,6,0,1.0,0.0,0.0,0,0,,,explorer
W4eb0mdukxQgwvvn9IGkPA,5,1,0.2,1.0,0.0,4,0,,1.9764338670160542,one_area
W4nc1emtvQ0BwbEQAF2nWA,6,0,1.0,0.0,0.0,0,0,,,explorer
W6dlxy3ts4Lj5B_LFI4Q8g,6,1,0.0,1.0,0.0,6,0,,1.5997821751968522,one_area
W70CaXqiK5kVpR-iWLvsyw,10,2,0.0,0.6,0.4,6,4,18.803814041226076,0.06944706709318213,explorer
W7GWFiub3HbMlMGXO3AKBA,9,1,0.0,1.0,0.0,9,0,,2.038742309364422,one_area
W81s2EdHHq4_CYDJNqhgRg,203,1,0.024630541871921183,1.0,0.0,198,0,,5.408321922559238,one_area
WFp0CWCNjT5Fovzd7od3Pg,5,1,0.4,1.0,0.0,3,0,,0.624941231067265,one_area
WGfG0iFN53alClblgY-0ww,11,2,0.0,0.5454545454545454,0.45454545454545453,6,5,1751.2682389381741,0.17467090657881193,explorer
WM5HlND9Olxyk2FvYkuAhQ,5,0,1.0,0.0,0.0,0,0,,,explorer
WMN_WooRW4oN8TaFhNpyWg,46,1,0.0,1.0,0.0,46,0,,3.605281776865401,one_area
WQjY0HaQOIAZi0hfDVcGWQ,42,1,0.0,1.0,0.0,42,0,,5.900569700154055,one_area
WTVtNexN9unsSOacvpWNmw,11,1,0.0,1.0,0.0,11,0,,1.2763599258578824,one_area
WVCgjoYPl7jPhXjPcSR02Q,94,4,0.09574468085106383,0.8588235294117647,0.047058823529411764,73,4,964.6893680731577,3.6515500194451467,explorer
WYMVjQZay3pPFJmg_iktGw,15,1,0.06666666666666667,1.0,0.0,14,0,,0.9017472097570818,one_area
WZvywUbFqvHQw1boj9OQmQ,11,2,0.2727272727272727,0.625,0.375,5,3,7.071423075154395,2.1052852271333564,explorer
WaJncDmkVxHAEHb-b-goTg,7,1,0.42857142857142855,1.0,0.0,4,0,,2.023864685892761,one_area
Wc5I96A8pEUfP96CDbRc6A,5,1,0.2,1.0,0.0,4,0,,3.5611098327306623,one_area
WfywKHUOxQ6AVJa8Q-luvQ,31,4,0.0967741935483871,0.5,0.21428571428571427,14,6,1100.5605196190281,1.8435837920508313,explorer
WgMCUvsxVGwDUsdJXcEPGw,7,0,1.0,0.0,0.0,0,0,,,explorer
WikldhFO-gxHRs9SRVfkqg,5,0,1.0,0.0,0.0,0,0,,,explorer
WlxJHUYqdEKuIwpE9iTZxw,7,1,0.14285714285714285,1.0,0.0,6,0,,0.6619854343979379,one_area
WqktipEEPMZAvsOIkUTZ4g,11,1,0.5454545454545454,1.0,0.0,5,0,,1.466432517725754,one_area
Wz--ow7P1W0r09_lfkN6XQ,6,1,0.16666666666666666,1.0,0.0,5,0,,1.9265550453588507,one_area
X61dbhql2YZhIoO3flmkRg,20,1,0.05,1.0,0.0,19,0,,0.36874735646439005,one_area
XAvi-b5kaioCxEcgzOW60w,5,0,1.0,0.0,0.0,0,0,,,explorer
XBZvCj-WeQauibI3NCi2Dg,15,1,0.6,1.0,0.0,6,0,,1.3895703789597422,one_area
XBcDvNBgGcc9sl4wvx6RCQ,18,2,0.05555555555555555,0.8235294117647058,0.17647058823529413,14,3,9.282992570487911,1.1568202889194794,explorer
XGDWVXtB8p6rKhJEG0S_zg,17,2,0.0,0.5294117647058824,0.47058823529411764,9,8,9.754613071282652,0.9523975869397008,two_area
XGaU9uKju7jg0xG0Lr9qeg,14,2,0.0,0.6428571428571429,0.35714285714285715,9,5,24.271314449548242,0.7047865969553078,two_area
XJfn5H6UwCsp-L6n7DXrAA,5,0,1.0,0.0,0.0,0,0,,,explorer
XLRzqtCGycIESuA5xfbXdA,35,2,0.0,0.9142857142857143,0.08571428571428572,32,3,13.380733990374942,0.928895786388322,explorer
XPr6OwITQhnsvH18p4FfsA,14,2,0.5714285714285714,0.5,0.5,3,3,19.282905529044456,0.5925888652201731,explorer
XSfrNZIyAHKDb2ps1HS_8Q,88,3,0.29545454545454547,0.7258064516129032,0.22580645161290322,45,14,13.934293173614321,4.70082087805702,explorer
XV5h-6e2PnQtowu5-i5KJA,8,1,0.25,1.0,0.0,6,0,,0.967640636421367,one_area
XedowXE1sPi4BYJmOLjt8g,13,1,0.3076923076923077,1.0,0.0,9,0,,3.73800221066165,one_area
Xn94AMfZrlX4Q7FvV6RrtQ,6,2,0.0,0.5,0.5,3,3,7.471078821199615,0.04344922781223187,explorer
XrBVIx_LVYa8P1AiOw8gRw,8,1,0.0,1.0,0.0,8,0,,0.7844031682531846,one_area
Xw8Pr6pCzuCX-UOLd3dp9A,6,1,0.3333333333333333,1.0,0.0,4,0,,1.3783667836047369,one_area
XzYyKC84ccqgw0DccAgEsQ,38,2,0.02631578947368421,0.8918918918918919,0.10810810810810811,33,4,16.212490636388225,5.701686627943603,explorer
Y1MHichqrupj81MFtTA98Q,6,1,0.5,1.0,0.0,3,0,,1.1334779262853016,one_area
Y3HQHXVM6aDiDsbyN8U5eQ,13,1,0.3076923076923077,1.0,0.0,9,0,,4.253187582559225,one_area
YBNpmwPM-CjNzoRdF3Ap4g,84,7,0.03571428571428571,0.48148148148148145,0.20987654320987653,39,17,21.591730528059486,4.58152094216705,explorer
YL5KFoUtGEdBA7x-C4zu7A,10,1,0.4,1.0,0.0,6,0,,2.4275983452098577,one_area
YPfS68Yx1yi7u1GpU5sR8g,5,1,0.4,1.0,0.0,3,0,,0.22757586697309895,one_area
YlWXXEeVK0rsdNys17jvKw,11,2,0.0,0.6363636363636364,0.36363636363636365,7,4,14.196737458739962,0.31666200987096516,explorer
YlxeTuWCoZfrefhy0Ucyhg,8,1,0.125,1.0,0.0,7,0,,0.3981899229745496,one_area
YnDvjz11ZE-f9qc3gEm-KQ,14,2,0.2857142857142857,0.6,0.4,6,4,16.79501971054176,0.9591753190834074,explorer
YqsceNOYPupHz80fOwVviQ,7,0,1.0,0.0,0.0,0,0,,,explorer
YrWN6qplTdYlQ5urYNxpwg,9,1,0.0,1.0,0.0,9,0,,3.3901905655841835,one_area
Z0yHptbS93271s_h6LJOMw,6,1,0.3333333333333333,1.0,0.0,4,0,,1.4759492194066572,one_area
Z8xy8ivjN7wl2HSyOtEU8Q,8,1,0.625,1.0,0.0,3,0,,0.2692985063843036,one_area
ZDgqRbMzvh5xLvLPf5pd1A,5,1,0.0,1.0,0.0,5,0,,0.8455057452215934,one_area
ZG7d4yTQxdQ4SAKRWXBg_w,6,1,0.3333333333333333,1.0,0.0,4,0,,1.0915720650075609,one_area
ZGnUQTLwVZTzSLGu6vR4nQ,6,2,0.0,0.5,0.5,3,3,8.8079003902766,1.3948161271171746,explorer
ZHiVNK_5ytWSSR9HGr0iIQ,20,1,0.1,1.0,0.0,18,0,,1.144201924963081,one_area
ZIlZhl7xT9gztKRlWk8Uvg,24,2,0.3333333333333333,0.5,0.5,8,8,1752.434097420551,1.5135793438781986,explorer
ZJZARSGq4UOpsFl72PZNAw,13,2,0.15384615384615385,0.6363636363636364,0.36363636363636365,7,4,24.996214154485678,0.042419311689412306,explorer
ZSmUmmJ9Jxk3UeaVmWg4Eg,9,1,0.0,1.0,0.0,9,0,,0.8977282421547147,one_area
ZZ6LB_EAJFvpx3VbYcg3QA,6,1,0.16666666666666666,1.0,0.0,5,0,,3.069327863679935,one_area
ZZMnSSzyL7l9XiLgrtlwZw,8,2,0.125,0.5714285714285714,0.42857142857142855,4,3,10.378125435121412,1.0530422188341495,explorer
ZjGnvSASx6ziJ2pLD8KNQA,24,4,0.3333333333333333,0.3125,0.25,5,4,21.342012698758435,0.6486819054318308,explorer
Zjp8kd0zPbrp8-uCrmklQg,13,1,0.38461538461538464,1.0,0.0,8,0,,2.9479874541719164,one_area
Zqu-tMR9CHjA44sU7I5bXA,11,1,0.0,1.0,0.0,11,0,,1.0570434760992016,one_area
ZunpK0C6__9QjOeJdvhU4A,5,0,1.0,0.0,0.0,0,0,,,explorer
ZvkbHmIQg0z28aPoLB8-QQ,10,1,0.6,1.0,0.0,4,0,,0.767319881489088,one_area
_-Uw7Bk9mGdE8JnwI6Czog,11,1,0.2727272727272727,1.0,0.0,8,0,,2.3649405565737003,one_area
_1hPdizzSbtEqgO_VKR72g,20,2,0.2,0.8125,0.1875,13,3,15.335495671281056,2.338383159759571,explorer
_2PfDGJk_JbVktP5E8DKTw,5,1,0.2,1.0,0.0,4,0,,1.5060650079962565,one_area
_3slMJIPWtusJq4waO_zqQ,7,1,0.42857142857142855,1.0,0.0,4,0,,3.0824094219960387,one_area
_6eWh95nK84sZMSH4kA4Gg,22,3,0.045454545454545456,0.7142857142857143,0.14285714285714285,15,3,8.311108173430704,2.94039415238297,explorer
_G4218U6yDywqn_06L595w,10,1,0.5,1.0,0.0,5,0,,1.517387680295007,one_area
_HhajxbU7yprqYMtvBlIig,6,1,0.5,1.0,0.0,3,0,,0.029880807636908185,one_area
_K4pNMWOUkvQlO0k75xV9g,5,1,0.2,1.0,0.0,4,0,,1.5039301052313085,one_area
_KL1CGJLouKvmtqvIsh6hA,9,2,0.3333333333333333,0.5,0.5,3,3,5.4864288034693915,2.1825058044149612,explorer
_Voi8461u-vpVgEkZ7wg3g,5,1,0.0,1.0,0.0,5,0,,1.283473315673664,one_area
_cQJIRrJu0pXqBSloGFmyA,5,1,0.0,1.0,0.0,5,0,,2.4665469128932402,one_area
_mtqoo7wQYheXrO1pCAo0g,21,1,0.047619047619047616,1.0,0.0,20,0,,4.018331647606292,one_area
_sc93u8VgIQVi5Af_7h1GA,16,1,0.0,1.0,0.0,16,0,,1.0820452132535907,one_area
_yRKTBGymWyWoBj2YJFCmQ,36,1,0.08333333333333333,1.0,0.0,33,0,,1.4114783911264526,one_area
_yS6GfchBYtNThmucf_r1A,7,2,0.0,0.5714285714285714,0.42857142857142855,4,3,10.724929746629547,2.888169851395853,explorer
a4MrK-KrumPaY5Vl0aC1rw,70,2,0.04285714285714286,0.9552238805970149,0.04477611940298507,64,3,938.114268368806,1.8488900322044095,explorer
a7Hc-cLGLMVXb6J5c8aXRw,8,2,0.25,0.5,0.5,3,3,8.288403274359583,0.5437427867741562,explorer
a91M-RIBmsjCYtOd-X2hFQ,7,1,0.14285714285714285,1.0,0.0,6,0,,0.2413111487767934,one_area
aEgD7g9gof2Bl0dUEwWQ2g,5,1,0.4,1.0,0.0,3,0,,1.1394422774382815,one_area
aJgLdDQt9ytb-qbF8hpyjQ,18,1,0.1111111111111111,1.0,0.0,16,0,,0.666557274525932,one_area
aN3hqwdyeT6AmyUq3GgIIA,109,3,0.05504587155963303,0.5825242718446602,0.3883495145631068,60,40,11.663561471291391,3.1987036446610144,explorer
aOGtShQrhkVF0REtkJCNkA,5,1,0.4,1.0,0.0,3,0,,1.9416119644726153,one_area
